tract_geoid,year,purch_oo_n,purch_oo_v,purch_nonoo_n,purch_nonoo_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn,refi_n,refi_v,cashout_n,cashout_v,total_n,total_v
72031050803,2018,14,1370000,0,0,14,1370000,627,14,0,0,0,0,0,0,0,0,14,1370000
72031050803,2019,9,985000,1,55000,10,1040000,522,10,0,0,0,0,1,115000,0,0,11,1155000
72031050803,2020,12,1280000,0,0,12,1280000,386,12,0,0,0,0,1,75000,3,275000,16,1630000
72031050803,2021,12,1380000,1,105000,13,1485000,546,13,0,0,0,0,9,955000,0,0,23,2525000
72031050803,2022,13,1765000,0,0,13,1765000,677,12,0,0,0,0,2,200000,1,125000,17,2195000
72031050803,2023,12,1790000,1,135000,13,1925000,742,13,0,0,0,0,1,125000,0,0,14,2050000
72031050803,2024,11,1295000,0,0,11,1295000,536,10,0,0,0,0,0,0,2,190000,14,1560000
72031050811,2018,14,1510000,1,115000,15,1625000,470,15,0,0,0,0,2,200000,0,0,17,1825000
72031050811,2019,15,1725000,1,35000,16,1760000,808,16,0,0,0,0,4,410000,0,0,21,2235000
72031050811,2020,10,1430000,1,135000,11,1565000,737,11,0,0,0,0,8,890000,4,400000,23,2855000
72031050811,2021,14,1800000,2,240000,16,2040000,930,16,0,0,0,0,11,1205000,2,180000,30,3490000
72031050811,2022,29,3895000,3,275000,31,4095000,1478,30,0,0,0,0,3,375000,2,250000,38,4870000
72031050811,2023,21,2775000,2,230000,23,3005000,1197,23,0,0,0,0,0,0,0,0,23,3005000
72031050811,2024,16,2220000,2,320000,17,2375000,1115,17,1,165000,175,1,1,135000,1,135000,20,2810000
72031050812,2018,10,1120000,2,100000,12,1220000,561,12,0,0,0,0,1,35000,3,245000,16,1500000
72031050812,2019,13,1535000,2,150000,14,1580000,674,14,1,105000,134,1,2,290000,3,295000,22,2390000
72031050812,2020,18,2240000,0,0,18,2240000,690,16,0,0,0,0,0,0,1,105000,19,2345000
72031050812,2021,16,2090000,0,0,16,2090000,722,16,0,0,0,0,4,480000,3,295000,23,2865000
72031050812,2022,19,2775000,3,305000,22,3080000,1162,22,0,0,0,0,2,290000,1,115000,26,3590000
72031050812,2023,20,2690000,6,710000,26,3400000,1604,25,0,0,0,0,1,135000,1,95000,28,3630000
72031050812,2024,20,2540000,1,245000,21,2785000,1433,20,0,0,0,0,0,0,2,190000,23,2975000
72031050821,2018,13,1325000,2,210000,14,1420000,620,14,0,0,0,0,0,0,2,260000,17,1795000
72031050821,2019,21,2605000,2,160000,22,2590000,999,20,0,0,0,0,2,130000,1,105000,26,3000000
72031050821,2020,20,2570000,1,95000,21,2665000,963,20,0,0,0,0,2,230000,1,135000,24,3030000
72031050821,2021,21,2745000,0,0,20,2570000,869,20,1,175000,91,1,4,470000,1,85000,26,3300000
72031050821,2022,28,3670000,2,300000,28,3720000,1549,28,2,250000,155,2,3,385000,2,270000,36,4720000
72031050821,2023,15,2105000,0,0,15,2105000,953,15,0,0,0,0,0,0,0,0,15,2105000
72031050821,2024,17,2635000,2,230000,18,2730000,977,17,0,0,0,0,1,195000,0,0,21,3205000
72031050822,2018,8,890000,0,0,8,890000,374,8,0,0,0,0,0,0,2,100000,10,990000
72031050822,2019,29,3465000,2,330000,31,3795000,1902,30,0,0,0,0,3,325000,1,65000,35,4185000
72031050822,2020,28,4150000,0,0,28,4150000,1542,28,0,0,0,0,3,535000,3,305000,34,4990000
72031050822,2021,28,3430000,0,0,28,3430000,1240,28,0,0,0,0,5,495000,2,200000,35,4125000
72031050822,2022,24,3230000,0,0,24,3230000,1154,24,0,0,0,0,1,125000,2,250000,27,3605000
72031050822,2023,19,2415000,1,95000,19,2335000,911,19,0,0,0,0,0,0,2,260000,22,2770000
72031050822,2024,13,1955000,1,125000,14,2080000,846,14,0,0,0,0,0,0,1,165000,15,2245000
72031050831,2018,13,1555000,0,0,12,1320000,488,12,0,0,0,0,0,0,1,85000,14,1640000
72031050831,2019,11,975000,1,95000,12,1070000,442,12,0,0,0,0,1,75000,2,150000,15,1295000
72031050831,2020,9,825000,0,0,9,825000,272,9,0,0,0,0,5,665000,1,65000,15,1555000
72031050831,2021,23,2605000,0,0,22,2480000,698,22,0,0,0,0,3,285000,0,0,26,2890000
72031050831,2022,14,1640000,2,210000,16,1850000,885,16,0,0,0,0,1,95000,2,270000,19,2215000
72031050831,2023,12,1410000,1,95000,12,1410000,524,12,0,0,0,0,1,105000,0,0,14,1610000
72031050831,2024,13,1525000,0,0,13,1525000,476,13,0,0,0,0,0,0,2,210000,15,1735000
72031050841,2018,25,2555000,0,0,25,2555000,954,25,0,0,0,0,0,0,0,0,25,2555000
72031050841,2019,11,905000,0,0,11,905000,339,11,0,0,0,0,2,310000,1,105000,14,1320000
72031050841,2020,5,505000,0,0,5,505000,161,3,0,0,0,0,2,160000,2,110000,9,775000
72031050841,2021,10,1100000,0,0,10,1100000,350,10,0,0,0,0,1,135000,0,0,11,1235000
72031050841,2022,10,850000,0,0,10,850000,287,10,0,0,0,0,1,155000,1,65000,12,1070000
72031050841,2023,4,320000,1,105000,5,425000,228,5,0,0,0,0,0,0,0,0,6,510000
72031050841,2024,7,765000,0,0,6,590000,286,6,1,175000,48,1,0,0,1,135000,9,1015000
72031050901,2018,18,2680000,1,155000,19,2835000,1110,19,0,0,0,0,3,405000,2,330000,25,3675000
72031050901,2019,16,2280000,0,0,16,2280000,1201,16,0,0,0,0,3,425000,4,500000,23,3205000
72031050901,2020,18,2570000,2,210000,20,2780000,1489,20,0,0,0,0,11,1755000,3,435000,34,4970000
72031050901,2021,21,3115000,0,0,21,3115000,1314,21,0,0,0,0,12,2290000,2,280000,35,5685000
72031050901,2022,45,7605000,3,585000,43,7055000,2911,43,4,840000,538,4,8,1220000,1,175000,57,9585000
72031050901,2023,46,7950000,4,380000,47,7785000,3530,46,3,545000,223,3,0,0,5,725000,56,9170000
72031050901,2024,23,3455000,3,315000,25,3615000,1998,25,0,0,0,0,1,165000,5,1095000,32,5030000
72031050902,2018,13,1495000,0,0,13,1495000,565,13,0,0,0,0,3,325000,1,45000,17,1865000
72031050902,2019,19,2395000,1,25000,20,2420000,942,19,0,0,0,0,2,260000,2,240000,24,2920000
72031050902,2020,18,2640000,1,105000,19,2745000,1127,18,0,0,0,0,14,1580000,2,190000,36,4600000
72031050902,2021,26,3510000,0,0,26,3510000,1157,23,0,0,0,0,7,865000,1,115000,34,4490000
72031050902,2022,23,3115000,0,0,23,3115000,1241,23,0,0,0,0,3,305000,4,350000,31,3815000
72031050902,2023,22,3130000,0,0,22,3130000,1158,21,0,0,0,0,1,145000,1,125000,25,3505000
72031050902,2024,23,3725000,0,0,22,3320000,1235,22,0,0,0,0,0,0,4,560000,28,4390000
72031051001,2018,14,1460000,0,0,14,1460000,580,13,0,0,0,0,2,240000,2,120000,19,1905000
72031051001,2019,7,535000,1,85000,8,620000,364,8,0,0,0,0,0,0,0,0,8,620000
72031051001,2020,7,875000,0,0,7,875000,338,7,0,0,0,0,2,230000,0,0,9,1105000
72031051001,2021,9,995000,0,0,9,995000,232,7,0,0,0,0,2,240000,0,0,11,1235000
72031051001,2022,5,655000,0,0,5,655000,271,5,0,0,0,0,0,0,0,0,5,655000
72031051001,2023,9,1245000,2,140000,11,1385000,658,11,0,0,0,0,0,0,0,0,12,1420000
72031051001,2024,9,1355000,0,0,9,1355000,639,9,0,0,0,0,0,0,0,0,9,1355000
72031051002,2018,1,175000,0,0,1,175000,75,1,0,0,0,0,0,0,0,0,1,175000
72031051002,2019,4,310000,0,0,4,310000,135,4,0,0,0,0,0,0,0,0,4,310000
72031051002,2020,6,670000,0,0,6,670000,268,6,0,0,0,0,3,315000,1,75000,10,1060000
72031051002,2021,3,325000,0,0,3,325000,84,3,0,0,0,0,1,75000,1,145000,5,545000
72031051002,2022,9,1295000,0,0,8,1220000,346,8,0,0,0,0,2,250000,1,125000,12,1670000
72031051002,2023,5,445000,0,0,5,445000,203,5,0,0,0,0,0,0,0,0,5,445000
72031051002,2024,6,480000,0,0,6,480000,175,6,0,0,0,0,0,0,1,175000,7,655000
72031051102,2018,6,980000,0,0,6,980000,375,6,0,0,0,0,0,0,2,200000,8,1180000
72031051102,2019,5,455000,0,0,5,455000,124,5,0,0,0,0,2,120000,0,0,7,575000
72031051102,2020,14,2430000,2,120000,16,2550000,1424,16,0,0,0,0,5,485000,2,380000,23,3415000
72031051102,2021,6,830000,0,0,6,830000,312,6,0,0,0,0,2,500000,1,145000,9,1475000
72031051102,2022,10,1110000,2,200000,12,1310000,588,12,0,0,0,0,2,460000,3,305000,17,2075000
72031051102,2023,17,2525000,0,0,16,2390000,823,16,0,0,0,0,0,0,2,530000,19,3055000
72031051102,2024,12,1310000,0,0,12,1310000,555,11,0,0,0,0,0,0,0,0,12,1310000
72031051103,2018,14,1590000,1,75000,15,1665000,868,15,0,0,0,0,3,295000,1,105000,19,2065000
72031051103,2019,19,2215000,1,65000,20,2280000,818,18,0,0,0,0,2,240000,3,295000,25,2815000
72031051103,2020,17,1805000,1,125000,18,1930000,745,18,0,0,0,0,6,710000,2,190000,26,2830000
72031051103,2021,27,3495000,3,335000,27,3445000,1298,26,2,250000,119,2,12,1310000,3,275000,46,5690000
72031051103,2022,18,2340000,2,270000,19,2475000,1149,19,1,135000,52,1,3,325000,3,285000,26,3220000
72031051103,2023,19,2775000,1,125000,18,2680000,1094,17,1,125000,72,1,1,105000,0,0,22,3100000
72031051103,2024,20,3110000,0,0,20,3110000,1242,20,0,0,0,0,0,0,3,415000,23,3525000
72031051104,2018,21,2785000,0,0,20,2680000,1070,20,0,0,0,0,0,0,3,395000,24,3180000
72031051104,2019,21,2815000,0,0,21,2815000,1124,20,0,0,0,0,1,125000,1,65000,23,3005000
72031051104,2020,9,1295000,0,0,8,1180000,346,7,1,115000,48,1,6,890000,1,95000,16,2280000
72031051104,2021,22,3120000,5,505000,24,3140000,1292,22,1,245000,126,1,12,1790000,7,915000,46,6330000
72031051104,2022,26,4090000,0,0,26,4090000,1681,25,0,0,0,0,2,230000,1,55000,29,4375000
72031051104,2023,12,1200000,0,0,12,1200000,449,11,0,0,0,0,1,65000,0,0,13,1265000
72031051104,2024,12,2230000,2,210000,14,2440000,868,13,0,0,0,0,0,0,2,330000,17,2875000
72031980003,2019,1,105000,0,0,1,105000,28,1,0,0,0,0,0,0,0,0,1,105000
72031980003,2020,2,230000,2,230000,4,460000,467,4,0,0,0,0,1,155000,0,0,5,615000
72031980003,2021,5,965000,2,430000,6,1190000,822,6,1,205000,62,1,0,0,0,0,7,1395000
72031980003,2022,7,1175000,3,735000,8,1410000,674,8,1,395000,130,1,1,275000,0,0,11,2185000
72031980003,2023,1,415000,1,105000,2,520000,279,2,0,0,0,0,0,0,0,0,2,520000
72031980003,2024,3,1135000,0,0,2,610000,346,2,0,0,0,0,1,145000,0,0,4,1280000
72031990000,2022,0,0,1,125000,1,125000,79,1,0,0,0,0,0,0,0,0,1,125000
72033020200,2018,5,475000,1,95000,6,570000,258,6,0,0,0,0,0,0,0,0,6,570000
72033020200,2019,5,475000,0,0,5,475000,162,5,0,0,0,0,0,0,0,0,5,475000
72033020200,2020,3,285000,1,65000,4,350000,203,4,0,0,0,0,1,175000,1,175000,6,700000
72033020200,2021,5,845000,0,0,5,845000,326,5,0,0,0,0,1,85000,1,65000,7,995000
72033020200,2022,1,135000,0,0,1,135000,39,1,0,0,0,0,0,0,0,0,1,135000
72033020200,2023,12,1170000,1,75000,13,1245000,617,13,0,0,0,0,0,0,0,0,13,1245000
72033020200,2024,6,550000,1,35000,7,585000,226,7,0,0,0,0,0,0,2,160000,9,745000
72033020302,2019,1,55000,0,0,1,55000,14,1,0,0,0,0,0,0,0,0,1,55000
72033020302,2020,1,35000,0,0,1,35000,20,1,0,0,0,0,2,160000,0,0,3,195000
72033020302,2021,5,1105000,0,0,4,980000,261,4,1,125000,76,1,1,155000,0,0,8,1470000
72033020302,2022,9,1335000,0,0,9,1335000,660,9,0,0,0,0,2,130000,1,175000,12,1640000
72033020302,2023,4,750000,1,215000,5,965000,642,5,0,0,0,0,0,0,0,0,5,965000
72033020302,2024,5,765000,0,0,5,765000,254,5,0,0,0,0,0,0,2,900000,7,1665000
72033020422,2019,4,540000,0,0,4,540000,251,4,0,0,0,0,1,45000,1,45000,6,630000
72033020422,2020,2,220000,0,0,2,220000,75,2,0,0,0,0,1,65000,0,0,3,285000
72033020422,2021,4,420000,0,0,4,420000,210,4,0,0,0,0,0,0,0,0,4,420000
72033020422,2022,3,345000,0,0,3,345000,96,3,0,0,0,0,0,0,0,0,3,345000
72033020422,2023,1,105000,0,0,1,105000,61,1,0,0,0,0,1,105000,1,105000,3,315000
72033020422,2024,1,75000,0,0,1,75000,28,1,0,0,0,0,0,0,1,105000,2,180000
72033020423,2018,9,1525000,0,0,8,1340000,505,8,0,0,0,0,1,145000,3,325000,13,1995000
72033020423,2019,12,1690000,1,175000,12,1690000,709,12,0,0,0,0,1,135000,3,215000,17,2215000
72033020423,2020,12,1690000,0,0,12,1690000,483,10,0,0,0,0,5,765000,1,75000,18,2530000
72033020423,2021,11,1925000,0,0,11,1925000,634,11,0,0,0,0,6,910000,5,605000,22,3440000
72033020423,2022,13,2085000,1,185000,14,2270000,1106,12,0,0,0,0,1,115000,2,400000,17,2785000
72033020423,2023,12,2290000,0,0,12,2290000,1146,12,0,0,0,0,1,95000,0,0,14,2590000
72033020423,2024,10,3050000,0,0,10,3050000,972,9,0,0,0,0,0,0,3,945000,15,4185000
72033020425,2018,2,140000,0,0,2,140000,92,2,0,0,0,0,0,0,0,0,2,140000
72033020425,2020,1,85000,0,0,1,85000,25,1,0,0,0,0,0,0,0,0,1,85000
72033020425,2021,1,65000,0,0,1,65000,16,1,0,0,0,0,1,55000,0,0,3,175000
72033020425,2022,3,225000,0,0,3,225000,73,3,0,0,0,0,1,65000,0,0,4,290000
72033020425,2023,4,460000,0,0,4,460000,113,4,0,0,0,0,0,0,0,0,5,515000
72033020425,2024,3,305000,0,0,3,305000,87,3,0,0,0,0,0,0,0,0,3,305000
72033020426,2019,1,65000,0,0,1,65000,19,1,0,0,0,0,0,0,0,0,1,65000
72033020426,2022,2,270000,0,0,2,270000,120,2,0,0,0,0,0,0,0,0,2,270000
72033020426,2024,1,305000,0,0,1,305000,124,1,0,0,0,0,0,0,0,0,1,305000
72033020428,2018,11,865000,2,90000,13,955000,395,13,0,0,0,0,2,200000,0,0,15,1155000
72033020428,2019,5,355000,3,275000,8,630000,615,7,0,0,0,0,2,140000,1,45000,13,925000
72033020428,2020,8,950000,1,85000,7,775000,249,7,1,85000,70,1,2,170000,3,225000,14,1430000
72033020428,2021,11,1075000,0,0,11,1075000,413,11,0,0,0,0,1,75000,1,95000,14,1280000
72033020428,2022,18,1750000,2,180000,19,1845000,822,19,0,0,0,0,0,0,2,180000,22,2110000
72033020428,2023,10,790000,0,0,10,790000,347,10,0,0,0,0,0,0,0,0,10,790000
72033020428,2024,13,1395000,0,0,13,1395000,550,13,0,0,0,0,0,0,2,190000,15,1585000
72033020500,2018,16,2530000,1,85000,17,2615000,1261,17,0,0,0,0,3,445000,2,230000,23,3425000
72033020500,2019,24,4420000,1,125000,25,4545000,2133,25,0,0,0,0,2,150000,6,930000,35,5855000
72033020500,2020,21,3755000,0,0,21,3755000,1286,19,0,0,0,0,14,2050000,4,480000,39,6285000
72033020500,2021,23,4445000,0,0,22,4250000,1863,22,0,0,0,0,18,2910000,3,525000,45,8025000
72033020500,2022,12,2290000,1,215000,11,2095000,877,11,1,215000,52,1,3,475000,1,135000,17,3115000
72033020500,2023,20,3930000,1,105000,21,4035000,1727,21,0,0,0,0,1,45000,0,0,22,4080000
72033020500,2024,17,4155000,0,0,15,3485000,1361,15,1,395000,119,1,0,0,3,645000,20,4800000
72033980003,2023,1,295000,0,0,1,295000,79,1,0,0,0,0,0,0,0,0,1,295000
72033980003,2024,1,125000,0,0,1,125000,40,1,0,0,0,0,0,0,0,0,1,125000
72033980005,2018,1,65000,0,0,1,65000,18,1,0,0,0,0,0,0,0,0,1,65000
72033980005,2020,1,65000,0,0,1,65000,18,1,0,0,0,0,0,0,0,0,1,65000
72033980005,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65000,1,65000
72033980005,2022,3,375000,0,0,3,375000,195,3,0,0,0,0,0,0,0,0,3,375000
72033980005,2023,4,540000,0,0,4,540000,133,4,0,0,0,0,0,0,0,0,4,540000
72033980006,2019,2,150000,0,0,2,150000,157,2,0,0,0,0,0,0,2,110000,4,260000
72033980006,2020,1,85000,0,0,1,85000,23,1,0,0,0,0,0,0,0,0,1,85000
72033980006,2021,1,85000,0,0,1,85000,21,1,0,0,0,0,0,0,0,0,1,85000
72033980007,2018,1,115000,0,0,1,115000,76,1,0,0,0,0,0,0,0,0,1,115000
72033980007,2019,3,355000,0,0,3,355000,138,3,0,0,0,0,0,0,0,0,3,355000
72033980007,2020,1,125000,0,0,1,125000,25,1,0,0,0,0,0,0,0,0,1,125000
72033980007,2021,2,200000,0,0,2,200000,78,2,0,0,0,0,0,0,0,0,2,200000
72035260100,2018,18,2640000,1,55000,19,2695000,881,19,0,0,0,0,6,670000,3,315000,28,3680000
72035260100,2019,14,1880000,0,0,14,1880000,738,14,0,0,0,0,1,155000,4,620000,21,2945000
72035260100,2020,18,2800000,2,100000,20,2900000,1168,20,0,0,0,0,10,1110000,5,505000,35,4515000
72035260100,2021,33,4645000,0,0,33,4645000,1831,33,0,0,0,0,25,2955000,4,350000,62,7950000
72035260100,2022,23,3405000,4,420000,27,3825000,1766,27,0,0,0,0,2,380000,2,260000,32,4580000
72035260100,2023,43,5865000,2,320000,44,6070000,2693,44,1,115000,176,1,0,0,4,520000,49,6705000
72035260100,2024,57,8765000,4,620000,57,8775000,4047,57,3,425000,277,3,0,0,4,450000,66,9940000
72035260201,2018,4,530000,0,0,4,530000,159,4,0,0,0,0,0,0,2,170000,6,700000
72035260201,2019,2,250000,1,85000,3,335000,163,3,0,0,0,0,0,0,2,310000,7,755000
72035260201,2020,6,820000,0,0,6,820000,343,6,0,0,0,0,3,335000,1,65000,10,1220000
72035260201,2021,8,1100000,1,165000,8,1110000,416,8,0,0,0,0,4,680000,2,170000,15,2115000
72035260201,2022,5,555000,1,95000,6,650000,297,5,0,0,0,0,2,210000,0,0,8,860000
72035260201,2023,11,1455000,0,0,11,1455000,543,11,0,0,0,0,1,175000,2,220000,14,1850000
72035260201,2024,5,1085000,1,55000,6,1140000,494,6,0,0,0,0,1,95000,0,0,7,1235000
72035260202,2018,10,1100000,1,175000,9,1125000,643,9,0,0,0,0,1,165000,0,0,13,1545000
72035260202,2019,16,2270000,1,55000,17,2325000,1055,17,0,0,0,0,1,165000,2,310000,20,2800000
72035260202,2020,5,955000,0,0,5,955000,372,5,0,0,0,0,2,230000,3,375000,10,1560000
72035260202,2021,19,3165000,0,0,19,3165000,1382,19,0,0,0,0,4,590000,2,210000,26,4360000
72035260202,2022,11,1815000,2,100000,13,1915000,761,12,0,0,0,0,2,400000,1,195000,19,3035000
72035260202,2023,8,1710000,0,0,6,1230000,410,6,1,295000,219,1,0,0,0,0,9,1855000
72035260202,2024,16,3640000,1,175000,17,3815000,1271,16,0,0,0,0,0,0,2,270000,19,4085000
72035260300,2018,14,1390000,0,0,14,1390000,452,14,0,0,0,0,1,85000,0,0,15,1475000
72035260300,2019,6,620000,0,0,6,620000,430,6,0,0,0,0,0,0,0,0,6,620000
72035260300,2020,5,655000,0,0,5,655000,204,5,0,0,0,0,0,0,0,0,6,770000
72035260300,2021,7,775000,0,0,6,640000,213,6,0,0,0,0,3,305000,2,280000,12,1360000
72035260300,2022,9,1085000,1,145000,10,1230000,519,10,0,0,0,0,1,105000,2,150000,13,1485000
72035260300,2023,12,1080000,0,0,12,1080000,554,12,0,0,0,0,1,135000,1,755000,14,1970000
72035260300,2024,9,1115000,0,0,9,1115000,480,9,0,0,0,0,0,0,3,375000,12,1490000
72035260400,2018,13,1665000,0,0,13,1665000,709,13,0,0,0,0,2,170000,1,95000,16,1930000
72035260400,2019,16,1980000,2,250000,17,2045000,721,17,0,0,0,0,1,65000,1,65000,21,2445000
72035260400,2020,21,3055000,2,330000,23,3385000,1261,23,0,0,0,0,4,610000,1,185000,28,4180000
72035260400,2021,37,5565000,0,0,37,5565000,1721,37,0,0,0,0,5,495000,1,75000,43,6135000
72035260400,2022,40,4610000,0,0,40,4610000,1595,40,0,0,0,0,0,0,1,85000,41,4695000
72035260400,2023,10,1240000,0,0,10,1240000,417,10,0,0,0,0,0,0,0,0,10,1240000
72035260400,2024,4,500000,0,0,4,500000,170,4,0,0,0,0,0,0,1,95000,5,595000
72035260500,2018,10,1140000,0,0,10,1140000,293,10,0,0,0,0,2,210000,2,140000,14,1490000
72035260500,2019,7,765000,0,0,7,765000,223,7,0,0,0,0,1,65000,1,75000,9,905000
72035260500,2020,2,360000,0,0,2,360000,97,2,0,0,0,0,1,115000,0,0,3,475000
72035260500,2021,7,815000,0,0,7,815000,259,7,0,0,0,0,3,245000,2,150000,12,1210000
72035260500,2022,7,675000,0,0,7,675000,296,7,0,0,0,0,0,0,0,0,7,675000
72035260500,2023,4,660000,2,170000,6,830000,326,6,0,0,0,0,1,105000,0,0,7,935000
72035260500,2024,9,1075000,1,115000,10,1190000,435,9,0,0,0,0,0,0,0,0,13,1375000
72035260600,2018,2,310000,1,55000,3,365000,219,3,0,0,0,0,0,0,1,95000,4,460000
72035260600,2019,8,890000,0,0,7,705000,326,7,0,0,0,0,0,0,0,0,8,890000
72035260600,2020,3,205000,1,25000,4,230000,115,4,0,0,0,0,1,75000,1,95000,6,400000
72035260600,2021,1,125000,0,0,1,125000,24,1,0,0,0,0,1,95000,3,345000,5,565000
72035260600,2022,2,170000,1,95000,3,265000,178,3,0,0,0,0,0,0,2,230000,5,495000
72035260600,2023,8,860000,0,0,8,860000,458,8,0,0,0,0,0,0,0,0,8,860000
72035260600,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000,1,75000
72035260700,2018,2,150000,0,0,2,150000,101,2,0,0,0,0,1,25000,0,0,3,175000
72035260700,2019,6,460000,1,115000,6,460000,233,6,0,0,0,0,0,0,3,195000,11,825000
72035260700,2020,5,595000,0,0,5,595000,275,5,0,0,0,0,0,0,1,95000,6,690000
72035260700,2021,7,965000,1,25000,8,990000,378,8,0,0,0,0,1,135000,1,95000,10,1220000
72035260700,2022,2,300000,4,350000,6,650000,538,6,0,0,0,0,1,115000,1,85000,8,850000
72035260700,2023,4,310000,2,170000,6,480000,385,6,0,0,0,0,0,0,1,155000,7,635000
72035260700,2024,2,160000,2,130000,4,290000,264,4,0,0,0,0,0,0,0,0,4,290000
72035260800,2018,5,435000,0,0,5,435000,120,5,0,0,0,0,0,0,2,240000,7,675000
72035260800,2019,7,685000,0,0,7,685000,295,7,0,0,0,0,0,0,0,0,7,685000
72035260800,2020,5,725000,0,0,5,725000,379,5,0,0,0,0,3,355000,1,65000,9,1145000
72035260800,2021,12,1460000,1,55000,12,1430000,537,12,0,0,0,0,3,345000,3,245000,19,2105000
72035260800,2022,9,1045000,0,0,9,1045000,417,9,0,0,0,0,1,125000,1,105000,11,1275000
72035260800,2023,8,1070000,1,75000,9,1145000,498,9,0,0,0,0,0,0,0,0,9,1145000
72035260800,2024,5,675000,0,0,5,675000,245,5,0,0,0,0,0,0,0,0,5,675000
72035260901,2018,13,2085000,2,170000,15,2255000,1161,15,0,0,0,0,1,115000,2,190000,18,2560000
72035260901,2019,12,1690000,0,0,12,1690000,555,12,0,0,0,0,2,330000,5,655000,22,3020000
72035260901,2020,16,2370000,0,0,16,2370000,824,15,0,0,0,0,7,1035000,3,395000,28,4050000
72035260901,2021,6,1110000,2,200000,8,1310000,529,8,0,0,0,0,12,1700000,5,535000,26,3620000
72035260901,2022,6,980000,2,680000,7,1215000,618,7,0,0,0,0,2,380000,1,125000,12,2290000
72035260901,2023,9,1455000,0,0,9,1455000,809,9,0,0,0,0,0,0,0,0,11,1725000
72035260901,2024,12,1990000,0,0,12,1990000,673,12,0,0,0,0,0,0,1,85000,14,2220000
72035260902,2018,2,360000,1,195000,3,555000,340,3,0,0,0,0,0,0,0,0,3,555000
72035260902,2019,3,355000,1,95000,4,450000,178,4,0,0,0,0,0,0,1,65000,5,515000
72035260902,2020,6,880000,2,340000,8,1220000,449,8,0,0,0,0,3,485000,0,0,11,1705000
72035260902,2021,9,1445000,0,0,9,1445000,717,9,0,0,0,0,3,545000,0,0,12,1990000
72035260902,2022,3,495000,1,545000,3,495000,139,3,0,0,0,0,0,0,0,0,4,1040000
72035260902,2023,7,1105000,0,0,6,900000,499,6,1,205000,61,1,0,0,0,0,7,1105000
72035260902,2024,7,1355000,1,315000,8,1670000,1014,8,0,0,0,0,0,0,0,0,9,1795000
72037160201,2018,22,1970000,5,325000,24,2100000,1592,24,2,130000,165,2,4,410000,0,0,31,2705000
72037160201,2019,24,2120000,9,625000,30,2420000,1730,30,2,250000,131,2,3,335000,3,285000,40,3450000
72037160201,2020,15,1355000,9,645000,23,1885000,1398,22,0,0,0,0,5,695000,4,320000,33,3015000
72037160201,2021,45,4935000,15,1195000,57,5845000,3651,57,1,95000,106,1,7,535000,5,495000,72,7160000
72037160201,2022,27,3255000,8,890000,32,3530000,1882,32,1,265000,243,1,1,65000,4,410000,40,4620000
72037160201,2023,30,4100000,8,1360000,37,5325000,3184,37,1,135000,77,1,0,0,3,285000,43,5915000
72037160201,2024,24,3090000,8,1260000,28,3610000,2374,28,3,555000,1185,3,1,185000,1,75000,35,4685000
72037160202,2018,1,65000,1,135000,1,65000,27,1,1,135000,81,1,1,55000,0,0,3,255000
72037160202,2019,3,275000,0,0,3,275000,117,3,0,0,0,0,1,155000,2,250000,6,680000
72037160202,2020,5,665000,1,115000,5,665000,370,5,1,115000,101,1,1,85000,0,0,7,865000
72037160202,2021,12,1370000,1,45000,13,1415000,526,13,0,0,0,0,1,105000,1,65000,16,1640000
72037160202,2022,11,1015000,2,190000,12,1020000,771,12,1,185000,84,1,0,0,3,225000,18,1560000
72037160202,2023,14,1810000,1,65000,14,1770000,1003,14,0,0,0,0,1,65000,1,95000,17,2035000
72037160202,2024,19,2445000,2,320000,19,2455000,1884,19,1,205000,71,1,1,85000,0,0,22,2850000
72037160400,2018,11,945000,0,0,11,945000,368,11,0,0,0,0,1,65000,1,35000,13,1045000
72037160400,2019,15,1125000,1,75000,16,1200000,586,16,0,0,0,0,0,0,2,100000,18,1300000
72037160400,2020,18,1500000,1,95000,18,1500000,638,18,1,95000,107,1,2,250000,1,75000,22,1920000
72037160400,2021,25,2425000,4,300000,28,2550000,1195,28,1,175000,285,1,1,145000,2,210000,32,3080000
72037160400,2022,24,2620000,1,135000,24,2600000,1231,24,1,155000,79,1,1,95000,2,230000,28,3080000
72037160400,2023,12,1460000,6,570000,18,2030000,1194,18,0,0,0,0,0,0,0,0,19,2085000
72037160400,2024,14,1090000,1,65000,13,925000,369,13,0,0,0,0,0,0,1,85000,16,1240000
72037990000,2023,1,55000,0,0,1,55000,15,1,0,0,0,0,0,0,0,0,1,55000
