filename,fecha_de_radicacion,has_unredacted,unredacted_vars,unredacted_values,date_of_decree,decree_year,county,state,physical_address,mailing_address,mailing_state,mailing_county,taxable_year_end,total_net_worth,income_interest_exempt,income_interest_nonexempt,income_dividends_exempt,income_dividends_nonexempt,income_capital_gains_exempt,income_capital_gains_nonexempt,income_wages_exempt,income_wages_nonexempt,income_other_income_exempt,income_other_income_nonexempt,does_grantee_own_a_home_in_puerto_rico_or_does_he/she_rent_it,primary_property_value,monthly_rent_pay,real_estate_municipality,does_grantee_own_other_real_estate_in_puerto_rico,n_nonprimary_real_estate,does_grantee_have_assets_located_in_puerto_rico,previous_reporting_year,current_reporting_year,asset_type_financial_previous_reporting_year,asset_type_financial_current_reporting_year,asset_type_financial_difference,asset_type_real_estate_previous_reporting_year,asset_type_real_estate_current_reporting_year,asset_type_real_estate_difference,asset_type_privately_held_business_previous_reporting_year,asset_type_privately_held_business_current_reporting_year,asset_type_privately_held_business_difference,asset_type_other_previous_reporting_year,asset_type_other_current_reporting_year,asset_type_other_difference,does_grantee_have_a_business_in_puerto_rico,n_business,business_information_table_height,business_type_1,business_decree_1,business_type_2,business_decree_2,business_type_3,business_decree_3,business_type_4,business_decree_4,business_type_5,business_decree_5,business_type_6,business_decree_6,business_type_7,business_decree_7,business_type_8,business_decree_8,business_type_9,business_decree_9,household_table_height,days_in_pr,expenditure_in_pr,charity_in_pr,total_amount_donated,n_charities,gender
2022-RepAct22-009430_Redacted.pdf,12/03/2022,FALSE,NA,NA,01/01/2020,2020,TOA BAJA,PR,"TOA BAJA, PR","TOA BAJA, PR",PR,TOA BAJA,12/31/2021,From 1 to 5 million,0,0,594375,0,0,0,0,15197,0,0,Own,670000,NA,NA,Yes,1,TRUE,2020,2021,0,0,0,3e+05,3e+05,0,0,0,0,0,0,0,Yes,1,50,Health Industry,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,186,254714,Yes,0,1,REDACTED
2022-RepAct22-009431_Redacted.pdf,12/02/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,1144069,0,2043.33,0,5222812,0,0,48000,0,0,Rent,NA,2650,NA,NA,0,TRUE,2020,2021,33084,380366,347282,0,0,0,0,431052,431052,1733862,87694032,85960170,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,200,40000,No,0,0,REDACTED
2022-RepAct22-009432_Redacted.pdf,12/02/2022,FALSE,NA,NA,06/29/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 10 to 25 million,1086046,0,2099.34,0,3004418,0,0,48000,0,0,Rent,NA,4000,NA,NA,0,TRUE,2020,2021,0,35000,35000,0,0,0,0,0,0,0,0,0,Yes,1,50,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,212,36000,Yes,10000,2,REDACTED
2022-RepAct22-009433_Redacted.pdf,12/05/2022,FALSE,NA,NA,07/03/2018,2018,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,0,0,118378,0,-295042,0,0,10000,2663,0,Rent,NA,7350,NA,NA,0,TRUE,2020,2021,2286.67,7483.73,5197.06,0,0,0,0,0,0,0,0,0,Yes,1,45,Other,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,365,80000,Yes,0,1,REDACTED
2022-RepAct22-009434_Redacted.pdf,12/05/2022,FALSE,NA,NA,05/04/2022,2022,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,Less than 1 million,13188,0,801548,0,5345,0,0,115384,0,0,Own,550000,NA,NA,No,0,TRUE,2020,2021,0,0,0,0,1700000,1700000,0,0,0,0,0,0,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,208,80000,No,0,0,REDACTED
2022-RepAct22-009436_Redacted.pdf,12/23/2022,FALSE,NA,NA,03/20/2021,2021,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,12/31/2021,From 1 to 5 million,0,0,451222,0,0,0,0,833,0,0,Rent,NA,1700,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,197,30000,Yes,0,1,REDACTED
2022-RepAct22-009441_Redacted.pdf,12/04/2022,FALSE,NA,NA,01/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 10 to 25 million,0,77,0,117072,15367971,0,0,0,0,0,Rent,NA,14000,NA,NA,0,TRUE,2020,2021,39000,63000,24000,0,0,0,0,0,0,12000,23000,11000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,213,52000,Yes,0,1,REDACTED
2022-RepAct22-009443_Redacted.pdf,12/14/2022,FALSE,NA,NA,12/29/2018,2018,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,0,0,893,0,0,0,0,0,0,678690,Own,1600000,NA,NA,Yes,0,TRUE,2020,2021,0,2e+06,2e+06,2200000,2e+06,-2e+05,4e+05,0,-4e+05,0,350000,350000,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,250,120000,Yes,0,1,REDACTED
2022-RepAct22-009444_Redacted.pdf,12/15/2022,FALSE,NA,NA,12/29/2018,2018,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,0,0,893,0,0,0,0,0,0,678690,Own,1600000,NA,NA,Yes,1,TRUE,2020,2021,0,2e+06,2e+06,2200000,2e+06,-2e+05,4e+05,0,-4e+05,0,530000,530000,Yes,1,50,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,250,120000,Yes,0,1,REDACTED
2022-RepAct22-009445_Redacted.pdf,12/16/2022,FALSE,NA,NA,04/23/2016,2016,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,69,0,564334,0,3829580,0,0,30000,0,2363,Own,2e+06,NA,NA,No,0,TRUE,2020,2021,50000,50000,0,2e+06,2e+06,0,2e+05,8e+05,6e+05,40000,60000,20000,Yes,1,75,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,195,2e+05,Yes,0,1,REDACTED
2022-RepAct22-009446_Redacted.pdf,12/16/2022,FALSE,NA,NA,04/23/2016,2016,,PUERTO RICO,PUERTO RICO,"HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,69,0,564334,0,3829580,0,0,37000,0,2363,Own,2e+06,NA,NA,No,0,TRUE,2020,2021,20000,50000,30000,2e+06,2e+06,0,2e+05,0,-2e+05,30000,60000,30000,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,191,2e+05,Yes,0,1,REDACTED
2022-RepAct22-009447_Redacted.pdf,12/04/2022,FALSE,NA,NA,11/19/2019,2019,Dorado,Puerto Rico,"Dorado, Puerto Rico","Dorado, Puerto Rico",Puerto Rico,Dorado,12/31/2021,From 1 to 5 million,7471,0,1988,0,4619766,0,0,0,0,0,Rent,NA,5500,NA,NA,0,TRUE,2020,2021,655891,70981,-584910,675000,675000,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,273,3e+05,Yes,10000,2,REDACTED
2022-RepAct22-009450_Redacted.pdf,12/14/2022,FALSE,NA,NA,07/17/2018,2018,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,8991,0,489500,0,339370,0,0,50760,0,39874,Own,2e+06,NA,NA,Yes,0,TRUE,2020,2021,0,2800,2800,0,2750000,2750000,0,0,0,0,18000,18000,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,343,88000,Yes,5000,3,REDACTED
2022-RepAct22-009451_Redacted.pdf,12/13/2022,FALSE,NA,NA,07/17/2018,2018,UMACAO,PR,"UMACAO, PR","UMACAO, PR",PR,UMACAO,12/31/2021,From 1 to 5 million,8991,0,489500,0,339370,0,0,0,0,39874,Own,2e+06,NA,NA,Yes,1,TRUE,2020,2021,0,2500,2500,0,2750000,2750000,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,336,43830,Yes,0,2,REDACTED
2022-RepAct22-009456_Redacted.pdf,12/05/2022,FALSE,NA,NA,08/17/2021,2021,Humacao,PR,"Humacao, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,0,0,518575,0,11844,0,0,0,0,0,Own,1600000,NA,NA,No,0,TRUE,2020,2021,0,249041,249041,0,1600000,1600000,0,150000,150000,0,0,0,Yes,1,35,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,195,19200,No,0,0,REDACTED
2022-RepAct22-009458_Redacted.pdf,12/14/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,Puerto Rico,"San Juan, Puerto Rico","San Juan, Puerto Rico",Puerto Rico,San Juan,12/31/2021,From 1 to 5 million,7603,0,0,0,570334,0,0,0,0,0,Own,220000,NA,NA,No,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,190,30000,Yes,0,1,REDACTED
2022-RepAct22-009461_Redacted.pdf,12/13/2022,FALSE,NA,NA,12/27/2019,2019,HUMACAO,PUERTO RICO,"HUMACAO, PUERTO RICO 00791","HUMACAO, PUERTO RICO",PUERTO RICO,HUMACAO,12/31/2021,From 1 to 5 million,0,0,2420868,0,610674,0,0,0,0,60225,Own,440000,NA,NA,No,0,TRUE,2020,2021,1e+05,22000,-78000,0,440000,440000,1e+05,56323,-43677,50000,50000,0,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,202,1e+05,Yes,0,2,REDACTED
2022-RepAct22-009463_Redacted.pdf,12/05/2022,FALSE,NA,NA,02/01/2019,2019,RIO GRANDE,PR,"RIO GRANDE, PR","RIO GRANDE, PR",PR,RIO GRANDE,12/31/2021,From 10 to 25 million,41,0,291241,0,191658,0,0,0,0,513071,Own,650000,NA,NA,No,0,TRUE,2020,2021,2517169,3757500,1240331,650000,650000,0,556000,530511,-25489,232500,7e+05,467500,Yes,1,50,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,195,45000,Yes,0,1,REDACTED
2022-RepAct22-009467_Redacted.pdf,12/05/2022,FALSE,NA,NA,01/26/2022,2022,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,Less than 1 million,0,0,388628,0,-10039,0,0,70000,0,0,Own,440000,NA,NA,No,0,TRUE,2020,2021,25000,20000,-5000,0,430000,430000,0,0,0,3e+05,250000,-50000,Yes,1,25,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,185,14000,No,0,0,NA
2022-RepAct22-009476_Redacted.pdf,12/07/2022,FALSE,NA,NA,02/06/2014,2014,SAN JUAN,PUERTO RICO,"SAN JUAN, PUERTO RICO","SAN JUAN, PUERTO RICO",PUERTO RICO,SAN JUAN,12/31/2021,From 1 to 5 million,14,0,216526,0,166000,0,0,105300,0,0,Own,775000,NA,NA,No,0,TRUE,2020,2021,30000,50000,20000,775000,775000,0,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,320,72000,No,0,0,REDACTED
2022-RepAct22-009481_Redacted.pdf,12/06/2022,FALSE,NA,NA,01/28/2018,2018,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,117,0,252988,0,136723,85715,0,0,0,27726,Own,425000,NA,NA,No,0,TRUE,2020,2021,110000,240000,130000,310000,425000,115000,60000,0,-60000,85000,30000,-55000,Yes,1,80,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,201,130000,Yes,0,5,REDACTED
2022-RepAct22-009482_Redacted.pdf,12/16/2022,FALSE,NA,NA,01/01/2021,2021,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 50 to 75 million,5643,0,28614,0,12649926,4236303,0,192500,0,226,Own,1600000,NA,NA,Yes,1,TRUE,2020,2021,0,30000,30000,0,2300000,2300000,0,1e+06,1e+06,0,5e+07,5e+07,Yes,1,40,Other,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,246,90000,Yes,15000,3,REDACTED
2022-RepAct22-009483_Redacted.pdf,12/08/2022,FALSE,NA,NA,01/01/2021,2021,Toa Alta,PR,"Toa Alta, PR","Toa Alta, PR",PR,Toa Alta,12/31/2021,From 1 to 5 million,189,0,0,0,0,0,0,213190,0,0,Rent,NA,3000,NA,NA,0,TRUE,2020,2021,0,0,0,0,0,0,0,0,0,0,5e+05,5e+05,Yes,1,40,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,184,39000,No,0,0,REDACTED
2022-RepAct22-009485_Redacted.pdf,12/06/2022,FALSE,NA,NA,06/09/2017,2017,Humacao,Puerto Rico,"Humacao, Puerto Rico","Humacao, Puerto Rico",Puerto Rico,Humacao,12/31/2017,From 5 to 10 million,0,92,0,3322,493638,533,0,0,0,0,Own,550000,NA,NA,No,0,TRUE,2021,2022,6000,5500,-500,350000,550000,2e+05,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,192,19000,Yes,0,1,REDACTED
2022-RepAct22-009486_Redacted.pdf,12/07/2022,FALSE,NA,NA,08/02/2016,2016,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 10 to 25 million,33576,0,37444,0,154698,2382221,0,0,0,422364,Own,8e+05,NA,NA,No,0,TRUE,2020,2021,142000,3e+05,158000,660000,4800000,4140000,574000,6e+05,26000,1e+05,1e+05,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,260,3e+05,Yes,25000,2,REDACTED
2022-RepAct22-009488_Redacted.pdf,12/13/2022,FALSE,NA,NA,12/26/2019,2019,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,12/31/2021,From 25 to 50 million,75250,0,34349855,0,2301750,146652,0,150000,0,412186,Own,2800000,NA,NA,No,0,TRUE,2020,2021,4e+06,649358,-3350642,2800000,2800000,0,0,0,0,0,50000,50000,Yes,1,50,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,309,150000,Yes,0,1,REDACTED
2022-RepAct22-009491_Redacted.pdf,12/14/2022,FALSE,NA,NA,01/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,33883,0,1776,0,0,0,0,35000,1302885,0,Rent,NA,3000,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,181,20000,No,0,0,REDACTED
2022-RepAct22-009492_Redacted.pdf,12/07/2022,FALSE,NA,NA,02/15/2022,2022,Carolina,PR,"Carolina, PR","San Juan, PR",PR,San Juan,12/31/2021,Less than 1 million,12,0,5e+05,0,962338,0,0,140000,0,0,Rent,NA,1600,NA,NA,0,FALSE,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,30,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,193,30000,No,0,0,REDACTED
2022-RepAct22-009495_Redacted.pdf,12/07/2022,FALSE,NA,NA,01/01/2016,2016,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,13,0,0,0,514328,0,0,0,0,25416,Own,1500000,NA,NA,No,0,TRUE,2020,2021,20000,150000,130000,1200000,1500000,3e+05,0,0,0,0,0,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,220,59000,Yes,0,1,REDACTED
2022-RepAct22-009500_Redacted.pdf,12/08/2022,FALSE,NA,NA,REDACTED,REDACTED,Rincón,Puerto Rico,"Rincón, Puerto Rico","Rincón, Puerto Rico",Puerto Rico,Rincón,REDACTED,From 1 to 5 million,662,0,0,0,399806,0,51750,87495,0,0,Rent,NA,2000,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,197,42000,No,0,0,REDACTED
2022-RepAct22-009502_Redacted.pdf,12/07/2022,FALSE,NA,NA,02/01/2019,2019,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 1 to 5 million,0,0,0,0,902436,0,0,120000,0,-149,Own,9e+05,NA,NA,No,0,TRUE,2020,2021,4e+05,78000,-322000,9e+05,1350000,450000,0,0,0,3000,3000,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,322,103580,No,0,0,REDACTED
2022-RepAct22-009505_Redacted.pdf,12/14/2022,FALSE,NA,NA,06/28/2019,2019,QUEBRADILLAS,PR,"QUEBRADILLAS, PR","QUEBRADILLAS, PR",PR,QUEBRADILLAS,12/31/2021,From 25 to 50 million,1071,0,1902269,0,0,0,0,100299,1591002,2667915,Own,3500000,NA,NA,No,0,TRUE,2020,2021,750000,2e+05,-550000,3620000,3500000,-120000,25000,0,-25000,1e+05,1e+05,0,Yes,1,50,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,212,150000,Yes,0,1,REDACTED
2022-RepAct22-009506_Redacted.pdf,12/07/2022,FALSE,NA,NA,04/01/2016,2016,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,Less than 1 million,0,0,722083,0,18281,0,0,48077,0,0,Own,4e+05,NA,NA,No,0,TRUE,2020,2021,150000,237000,87000,320000,425000,105000,0,0,0,30000,50000,20000,Yes,1,40,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,214,1e+05,No,0,0,REDACTED
2022-RepAct22-009511_Redacted.pdf,12/08/2022,FALSE,NA,NA,09/16/2019,2019,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 10 to 25 million,6,0,3800000,0,1726518,0,0,170052,250241,1495,Own,1500000,NA,NA,No,0,TRUE,2020,2021,3500000,3e+06,-5e+05,1500000,1500000,0,0,0,0,1e+05,50000,-50000,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,205,150000,Yes,0,1,REDACTED
2022-RepAct22-009515_Redacted.pdf,12/14/2022,FALSE,NA,NA,06/22/2019,2019,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 1 to 5 million,0,0,2288868,0,0,0,0,38050,0,5470,Own,7e+05,NA,NA,No,0,TRUE,2020,2021,15502000,2e+05,-15302000,0,7e+05,7e+05,5e+05,3e+06,2500000,30000,15000,-15000,Yes,1,60,Education,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,242,284908,Yes,0,2,REDACTED
2022-RepAct22-009516_Redacted.pdf,12/08/2022,FALSE,NA,NA,06/30/2021,2021,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 25 to 50 million,165925,0,368307,0,2607653,3227979,0,1e+05,0,163461,Own,8e+05,NA,NA,No,0,TRUE,2020,2021,0,2e+07,2e+07,0,8e+05,8e+05,0,859713,859713,0,0,0,Yes,1,120,Service,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,210,4e+05,No,0,0,REDACTED
2022-RepAct22-009517_Redacted.pdf,12/11/2022,FALSE,NA,NA,02/04/2021,2021,DORADO,PUERTO RICO,"DORADO, PUERTO RICO","DORADO, PUERTO RICO",PUERTO RICO,DORADO,12/31/2021,From 5 to 10 million,432,0,134153,0,0,0,0,0,0,119000,Own,5e+06,NA,NA,No,0,TRUE,2020,2021,0,82000,82000,0,5e+06,5e+06,0,2650000,2650000,0,0,0,Yes,1,45,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,220,250000,No,0,0,REDACTED
2022-RepAct22-009518_Redacted.pdf,12/08/2022,FALSE,NA,NA,09/16/2019,2019,HUMACAO,PR,"HUMACAO, PR","HUMACAO, PR",PR,HUMACAO,12/31/2021,From 10 to 25 million,6,0,3800000,0,1726518,0,0,138517,250241,0,Own,1500000,NA,NA,No,0,TRUE,2020,2021,2e+05,3e+06,2800000,7e+05,1500000,8e+05,0,0,0,50000,50000,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,205,150000,Yes,0,1,REDACTED
2022-RepAct22-009519_Redacted.pdf,12/13/2022,FALSE,NA,NA,06/20/2020,2020,DORADO,PR,"DORADO, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 50 to 75 million,139,0,15,0,9878359,252000,0,1240000,1400,0,Rent,NA,6000,NA,NA,0,TRUE,2020,2021,0,5.6e+07,5.6e+07,0,1.2e+07,1.2e+07,0,5e+06,5e+06,0,5e+06,5e+06,Yes,1,120,Other,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,250,1e+06,Yes,0,1,REDACTED
2022-RepAct22-009520_Redacted.pdf,12/08/2022,FALSE,NA,NA,01/01/2019,2019,Dorado,PR,"Dorado, PR","Dorado, PR",PR,Dorado,12/31/2021,From 10 to 25 million,10636,0,156890,0,1554183,0,0,0,0,0,Own,4e+06,NA,NA,No,0,TRUE,2020,2021,1e+05,70000,-30000,3e+06,4e+06,1e+06,150000,0,-150000,1400000,0,-1400000,Yes,1,60,Service,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,207,110000,Yes,0,1,REDACTED
2022-RepAct22-009524_Redacted.pdf,12/12/2022,FALSE,NA,NA,01/30/2015,2015,San Juan,PR,"San Juan, PR","San Juan, PR",PR,San Juan,12/31/2021,From 5 to 10 million,53283,0,769,0,3807522,218,0,0,0,0,Own,450000,NA,NA,No,0,TRUE,2020,2021,24000,9000,-15000,425000,450000,25000,0,0,0,30000,30000,0,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,246,61000,No,0,0,REDACTED
2022-RepAct22-009528_Redacted.pdf,12/12/2022,FALSE,NA,NA,01/27/2021,2021,CAROLINA,PR,"CAROLINA, PR","CAROLINA, PR",PR,CAROLINA,12/31/2021,From 1 to 5 million,0,0,1779466,0,0,0,0,70300,0,5425,Rent,NA,4300,NA,NA,0,TRUE,2020,2021,0,7e+05,7e+05,0,0,0,0,97483,97483,0,40000,40000,Yes,1,60,Financial,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,188,50000,No,0,0,REDACTED
2022-RepAct22-009529_Redacted.pdf,12/12/2022,FALSE,NA,NA,01/01/2019,2019,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,Less than 1 million,0,0,0,0,603999,0,0,0,1400,165229,Own,380000,NA,NA,No,0,TRUE,2020,2021,0,625000,625000,0,380000,380000,0,113717,113717,0,25000,25000,Yes,1,50,Insurance,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,226,35000,Yes,0,1,REDACTED
2022-RepAct22-009534_Redacted.pdf,12/21/2022,FALSE,NA,NA,06/30/2016,2016,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,12/31/2021,From 10 to 25 million,1278,0,392279,0,45786,0,0,87650,0,40,Own,8e+06,NA,NA,No,0,TRUE,2020,2021,0,250000,250000,0,8e+06,8e+06,0,1.2e+07,1.2e+07,0,50000,50000,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,285,450000,Yes,0,2,REDACTED
2022-RepAct22-009536_Redacted.pdf,12/15/2022,FALSE,NA,NA,12/05/2017,2017,SAN JUAN,PR,"SAN JUAN, PR","SAN JUAN, PR",PR,SAN JUAN,12/31/2021,From 10 to 25 million,6107,0,1863902,0,0,94524,77116,0,0,1563278,Own,13500000,NA,NA,No,0,TRUE,2020,2021,250000,2e+05,-50000,1e+07,13500000,3500000,0,1264402,1264402,1e+05,1e+05,0,Yes,1,120,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,92,50000,Yes,0,1,REDACTED
2022-RepAct22-009538_Redacted.pdf,12/15/2022,FALSE,NA,NA,03/20/2019,2019,DORADO,PR,"DORADO, PR","DORADO, PR",PR,DORADO,12/31/2021,From 10 to 25 million,1976,0,714967,0,4231421,1023153,0,90383,0,6337368,Own,5600000,NA,NA,No,0,TRUE,2020,2021,450000,5e+05,50000,5600000,5600000,0,325000,450000,125000,2e+05,3e+05,1e+05,Yes,1,60,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,220,4e+05,Yes,0,1,REDACTED
